url,title,price,location,rooms,area,floor,district,address,currency,city,max_floor
https://krisha.kz/a/show/1007614410?srchid=019ae96f-4179-75ad-8059-adf53fc590d7&srchtype=filter&srchpos=84,2-комнатная квартира · 55 м² · 7/20 этаж,400000,"Бостандыкский р-н, Аль-Фараби — Сейфуллина",,55.0,7.0,Бостандыкский р-н,Аль-Фараби — Сейфуллина,KZT,Алматы,20.0
https://krisha.kz/a/show/1007440297?srchid=019ae96f-4179-75ad-8059-adf53fc590d7&srchtype=filter&srchpos=85,1-комнатная квартира · 35 м² · 2/5 этаж,225000,"Ауэзовский р-н, мкр №5 15",,35.0,2.0,Ауэзовский р-н,мкр №5 15,KZT,Алматы,5.0
https://krisha.kz/a/show/1007200352?srchid=019ae96f-4179-75ad-8059-adf53fc590d7&srchtype=filter&srchpos=86,1-комнатная квартира · 46 м² · 17/21 этаж,350000,"Бостандыкский р-н, Абая 164 — Брусиловского",,46.0,17.0,Бостандыкский р-н,Абая 164 — Брусиловского,KZT,Алматы,21.0
https://krisha.kz/a/show/1004891218?srchid=019ae96f-4179-75ad-8059-adf53fc590d7&srchtype=filter&srchpos=87,2-комнатная квартира · 58 м² · 4/9 этаж,450000,"Ауэзовский р-н, мкр №12, Симферопольская 108/1",,58.0,4.0,Ауэзовский р-н,"мкр №12, Симферопольская 108/1",KZT,Алматы,9.0
https://krisha.kz/a/show/1007683053?srchid=019ae96f-4179-75ad-8059-adf53fc590d7&srchtype=filter&srchpos=88,1-комнатная квартира · 45 м² · 7/12 этаж,390000,"Бостандыкский р-н, Си Синхая 17",,45.0,7.0,Бостандыкский р-н,Си Синхая 17,KZT,Алматы,12.0
https://krisha.kz/a/show/1005115450?srchid=019ae96f-4179-75ad-8059-adf53fc590d7&srchtype=filter&srchpos=89,2-комнатная квартира · 100 м² · 5/8 этаж,400000,"Алмалинский р-н, Байганина — Кабанбай Батыра Байзакова",,100.0,5.0,Алмалинский р-н,Байганина — Кабанбай Батыра Байзакова,KZT,Алматы,8.0
https://krisha.kz/a/show/1006702027?srchid=019ae96f-4179-75ad-8059-adf53fc590d7&srchtype=filter&srchpos=90,2-комнатная квартира · 57 м² · 6/10 этаж,280000,"Турксибский р-н, Сейфуллина 51",,57.0,6.0,Турксибский р-н,Сейфуллина 51,KZT,Алматы,10.0
https://krisha.kz/a/show/698649521?srchid=019ae96f-4179-75ad-8059-adf53fc590d7&srchtype=filter&srchpos=91,2-комнатная квартира · 56 м² · 2/15 этаж,345000,"Алмалинский р-н, Райымбека 210",,56.0,2.0,Алмалинский р-н,Райымбека 210,KZT,Алматы,15.0
https://krisha.kz/a/show/697947901?srchid=019ae96f-4179-75ad-8059-adf53fc590d7&srchtype=filter&srchpos=92,2-комнатная квартира · 74.2 м² · 6/13 этаж,380000,"Алмалинский р-н, мкр Тастак-2, Жарокова — Жарокова",,74.2,6.0,Алмалинский р-н,"мкр Тастак-2, Жарокова — Жарокова",KZT,Алматы,13.0
https://krisha.kz/a/show/1007483539?srchid=019ae96f-4179-75ad-8059-adf53fc590d7&srchtype=filter&srchpos=93,2-комнатная квартира · 60 м² · 4/17 этаж,400000,"Алмалинский р-н, Ауэзова 5 — Толе-би",,60.0,4.0,Алмалинский р-н,Ауэзова 5 — Толе-би,KZT,Алматы,17.0
https://krisha.kz/a/show/1004742067?srchid=019ae96f-4179-75ad-8059-adf53fc590d7&srchtype=filter&srchpos=94,1-комнатная квартира · 32 м² · 1/1 этаж,140000,"Наурызбайский р-н, мкр Калкаман-2, Айбергенова — Премьера",,32.0,1.0,Наурызбайский р-н,"мкр Калкаман-2, Айбергенова — Премьера",KZT,Алматы,1.0
https://krisha.kz/a/show/692629941?srchid=019ae96f-4179-75ad-8059-adf53fc590d7&srchtype=filter&srchpos=95,1-комнатная квартира · 30 м² · 4/5 этаж,330000,"Медеуский р-н, мкр Самал-3, Кажымукана 60 — улица Кажымукана 60 проспект Назарбаева 248/1",,30.0,4.0,Медеуский р-н,"мкр Самал-3, Кажымукана 60 — улица Кажымукана 60 проспект Назарбаева 248/1",KZT,Алматы,5.0
https://krisha.kz/a/show/1007615394?srchid=019ae96f-4179-75ad-8059-adf53fc590d7&srchtype=filter&srchpos=96,2-комнатная квартира · 72 м² · 5/5 этаж,370000,"Бостандыкский р-н, Жандосова 36 — Жарокова",,72.0,5.0,Бостандыкский р-н,Жандосова 36 — Жарокова,KZT,Алматы,5.0
https://krisha.kz/a/show/671773909?srchid=019ae96f-4179-75ad-8059-adf53fc590d7&srchtype=filter&srchpos=97,2-комнатная квартира · 75 м² · 9/22 этаж,440000,"Медеуский р-н, мкр Самал-2, Проспект Достык 162 к5 — Улица Жолдасбекова",,75.0,9.0,Медеуский р-н,"мкр Самал-2, Проспект Достык 162 к5 — Улица Жолдасбекова",KZT,Алматы,22.0
https://krisha.kz/a/show/698498742?srchid=019ae96f-4179-75ad-8059-adf53fc590d7&srchtype=filter&srchpos=98,2-комнатная квартира · 59 м² · 1/12 этаж,250000,"Ауэзовский р-н, мкр Аксай-1А 8 — Төлеби Момышулы",,59.0,1.0,Ауэзовский р-н,мкр Аксай-1А 8 — Төлеби Момышулы,KZT,Алматы,12.0
https://krisha.kz/a/show/1007688405?srchid=019ae96f-4179-75ad-8059-adf53fc590d7&srchtype=filter&srchpos=99,2-комнатная квартира · 56 м² · 5/6 этаж,340000,"Медеуский р-н, Халиулина 140/10",,56.0,5.0,Медеуский р-н,Халиулина 140/10,KZT,Алматы,6.0
https://krisha.kz/a/show/1007620639?srchid=019ae96f-4179-75ad-8059-adf53fc590d7&srchtype=filter&srchpos=100,2-комнатная квартира · 60 м² · 7/20 этаж,450000,"Бостандыкский р-н, Аль-Фараби",,60.0,7.0,Бостандыкский р-н,Аль-Фараби,KZT,Алматы,20.0
